no.,author,date,rating,review
218,Marc Hoffmann,Reviewed in Germany on 2 April 2023,5,"Ich wusste ja worauf ich mich einlasse. Der 13900K ist ein absolutes Monster. Nicht nur in Sachen Leistung, sondern auch in Sachen Stromhunger und Abwärme. Ich halte mich mal kurz: Für Video Arbeit und Rendering absolut top! Tonnenweise Rechenleistung für Software Encoding und Rendering. Der Intel Quicksync Encoder kann h.265 Videos in 4K mehr als 3 mal(!) so schnell rendern wie meine 1080ti die ich bisher dafür verwendet habe (Mit einem 7700K der etwa 80-90% der leistung der 1080ti lieferte). Für Gaming muss man nichts weiter sagen. In aktuellen Games ist meine 1080ti permanent am Limit und die CPU langweilt sich, wo sonst der 7700K alles ausgebremst hat. Ansonsten gibts genug reviews die zeigen wie viel Power in dem kleinen stück gepresster technik steckt. Nun zu den wichtigen punkten die ich nicht wirklich kritisiere sondern nur darauf Aufmerksam machen will: Ja der Strombedarf und die Abwärme sind auf einer ganz neuen Liga. Die meisten Gaming Motherboards ballern die CPU mit Spannung zu damit alles stabil ist. Damit ist dieser Prozessor aber nicht zu kühlen, egal wie gut der CPU Kühler ist. Er wird IMMER in die 100°C rennen aufgrund des limits des Heatspreaders. Ich nutze einen Arctic Freezer II 280mm Drei dinge habe ich gemacht um die temperaturen unter kontrolle zu bringen: 1. den Thermalright Contact Frame gekauft. Habe erst den original Intel Mount verwendet und renne damit sofort ins Thermal Limit. Mit dem Contact Frame habe ich sofort die Temperaturen um 4-8°C Pro Kern gesenkt und damit vom permanenten thermischen Drosseln auf gelegentliche hickser in die temp drossel gebracht mit Cinebench R23. 2. Undervolting. Auf dem Asus Prime Z790-A habe ich die kernspannung per offset bei laufendem Cinebench langsam immer weiter abgesenkt. XMPII ist aktiviert. erst in 0.02V schritten bis zum Bluescreen und dann ran getastet. Stabil in Cinebench war ich dann bei -0.135V, hatte dann später beim Zocken noch einen BSOD und nun auf -0.13V absolut stabil. CPU Package Power im Cinebench damit von 310W peak power und 295W average auf 270W peak power und 260W average im Cinebench gesenkt. das hat ganze 10°C auf der CPU gebracht im Cinebench 10min test. 3. Liquid Metal. Eigentlich nicht notwendig aber ich wollte noch ein paar grad los werden um genug reserven für den Sommer zu haben. Hat nochmal weitere 4-6°C temperatur gesenkt. Nach diesen Anpassungen bin ich jetzt mit ALL Cores im dauerhaften Turboboost bei 5.5GHz+4.3GHz, ohne drosselung bei 80°C peak single run Cinebench R23 und unter 90°C im Dauertest mit einer auf leise getunten Lüfterkurve. ACHTUNG: Mit diesen settings ist die CPU nicht stabil in Prime95 und wird das system crashen! Hier muss die Loadline Calibration auf Stufe 5 gesetzt werden was aber dann alte Power Level wieder zurück bringt. Undervolting ist nicht für jede Anwendung geeignet. Da muss man dann auch mit den 100°C Limits leben, wenn man nicht Direct-Die Kühlen will."
219,Client d'Amazon,Reviewed in France on 11 November 2023,5,"Au moment de l'achat, c'est le haut de gamme de chez Intel en CPU non Pro. Rien à dire sur les perfs. Un watercooling déficient a permis de tester la protection de coupure à 70°C permettant de ne pas tuer ce CPU. La partie GPU intégrée permet de se sortir de difficultés de montage ou de faire tourner le PC sans carte GPU. Puis cette partie travaille de concert avec le GPU installé en sus. Je suis satisfait de mon achat. Cela coûte, mais ce CPU permet de faire des tâches complexes de calculs complémentaires au GPU sur de grosses images assez facilement."
220,Damir,Reviewed in Germany on 4 May 2024,5,"Ich habe den Intel® Core™ i9-13900K Desktop-Prozessor in meinem neuen Gaming PC verbaut und bin absolut begeistert von seiner Leistung! Dieser Prozessor mit seinen 24 Kernen (bestehend aus 8 P-cores und 16 E-cores) und 36 MB Cache hat meine Erwartungen übertroffen. Der i9-13900K sorgt für eine unglaubliche Gaming-Erfahrung. In Kombination mit der ASUS ROG RYUJIN III 360 ARGB AIO-Wasserkühlung bleibt der Prozessor auch bei intensiven Gaming-Sessions kühl und leise. Die Kühlleistung ist einfach hervorragend und ermöglicht eine konstant hohe Leistung des Prozessors. In meinem neuen Gaming-Setup läuft der i9-13900K zusammen mit der NVIDIA RTX 4090 Grafikkarte, und die Kombination ist einfach unschlagbar. Ich kann Cyberpunk 2077 auf Ultra-Grafikeinstellungen spielen, ohne jegliche Probleme mit Bottlenecks oder Rucklern. Die Leistung ist einfach beeindruckend, und ich kann alle meine Lieblingsspiele in höchster Qualität genießen. Ich kann den Intel® Core™ i9-13900K jedem Gaming-Enthusiasten empfehlen, der auf der Suche nach herausragender Leistung und Stabilität für sein Gaming-Erlebnis ist. Dieser Prozessor ist definitiv sein Geld wert und hat meinen Gaming-PC auf ein neues Level gebracht. Fünf Sterne!"
221,massimiliano,Reviewed in Italy on 15 March 2024,5,La sto usando per gamer da poco però sembra una bestia. Scalda un po' troppo per i miei gusti però sto ovviando con un raffreddatore a liquido.
222,JohnSmith,Reviewed in Spain on 15 October 2023,5,"al 100% de uso sostenido se estabiliza a 84°C con un noctua DH-15 con picos de hasta 99°C por el tiempo de reacción del ventilador que esta en modo automatico y no al màximo. Cumple, cuando veo una barra de progreso que tarda pienso que he hecho bién en no conformarme con menos. Aparte, mi tarjeta de video solo tiene salida para 4 monitores y puedo usar 2 monitores mas, total 6 monitores, gracias a las 2 tomas de video de placa alimentadas por la grafica integrada de este procesador, esto seguramente a algun gamer no le gustarà pero yo lo uso para productividad, maquinas virtuales, etc. AMD no me gusta por malas experiencias de calidad de su software y del comportamiento de sus sistemas (uso de ram para video, mala resolución cuando no tiene pantalla enchufada y accedes a el por rdp,...)."
223,Romário Moraes,Reviewed in Brazil on 20 August 2023,5,"roda liso! otima compra para uma asus z790, menos de 60° em jogos com radiador 360mm."
224,LondNoir,Reviewed in Belgium on 25 July 2023,5,"Je voulais absolument un monstre de combat pour travailler. Je suis absolument heureux du résultat offert par ce CPU. Cependant, c'est un CPU spécifique qui n'est pas vraiment utile pour tout le monde. Je joue également avec cette ordinateur, mais clairement, le CPU est calme. Il faudra aussi prendre en compte l'alimentation et le refroidissement. Mais pour mon cas d'utilisation, j'en suis parfaitement content."
225,shaun croucher,Reviewed in the United Kingdom on 14 May 2024,5,Good chip for 3d work or gaming.
226,Bunta,Reviewed in France on 6 November 2023,5,"Piece principal de l'ordinateur, il envoie le steak si je puis dire. Utilisation jeux, développement et retouche photo, montage vidéo, dessin et conception 3D il va va très bien. bon bien sur, il n'est pas tout seul et ses collègue de travail (carte mère, graphique ect) sont du même niveau. Bon par contre, forcement, qui dit puissance dit aussi chauffe et consommation. Il faut prévoir un très bon system de refroidissement et une bonne alimentation."
227,N G Bowling,Reviewed in the United Kingdom on 24 August 2023,5,"Fast, capable and stable. Does run a bit hot but coupled with water cooling all’s good."
228,gouthier sang,Reviewed in Belgium on 18 October 2023,5,Un monstre de processeur. Vous pouvez tout faire avec
229,Sergi,Reviewed in Spain on 5 August 2023,5,"He cambiado mi i7 9700k a por este procesador y ha sido un cambio muy bueno, el ordenador me va mucho más rápido a la hora de abrir o cargar programas, tenía un poco de miedo porque decían que se calentaba mucho pero no me pasa de los 60 jugando durante mucho tiempo a grandes juegos, decir que tengo una líquida all in one de 360mm y una caja con buen air flow. Si quieres un muy buen procesador y estas dispuesto a gastar esta es una buena compra"
230,Amazon Kunde,Reviewed in Germany on 14 August 2023,5,"Am meisten hab ich mir Sorgen wegen der Kühlung gemacht. Das Ding läuft jetzt ein paar Tage mit den aktuellsten Videospielen wie Jedi Survivor oder beim virtuellen Basteln mit der Unreal Engine 5. Ich wollte keine Wasserkühlung, hab den Tipp einer Rezension hier befolgt und mir den Noctura NH-D15 Kühler dazu gekauft. Das Gehäuse hat ebenfalls 6 Lüfter. Ich hab nicht beobachtet was die höchste Temperatur ist, hab die Kühlung danach ermessen wie Laut der CPU Lüfter wird. Er kann etwas laut werden wenn er auf voller Leistung läuft, aber der Lüfter kommt nie auf volle Leistung, sondern bleibt ruhig. Ich bin begeistert! Ich will bei dem von mir genutzten Lüfter aber empfehlen, dass man die Wärmeleitpaste genauso dezent aufträgt wie es in der Anleitung beschrieben wird. Viele Menschen tragen zuviel Paste auf und erreichen damit das Gegenteil."
231,Davide,Reviewed in Italy on 2 February 2024,5,Consigliato per pc di fascia alta. Non scalda come molti affermano online. Mantiene temperature basse nonostante i notevoli sforzi. Consigliatissimo.
232,oliver t.,Reviewed in the United Kingdom on 5 March 2024,5,"Despite long delivery distance, came in perfect condition. It is one powerhouse of a cpu, only thing to bear in mind is that it does run pretty hot"
233,F.U.,Reviewed in Italy on 30 November 2023,5,Ero indeciso tra questo e l'i9 14900. Alla fine ho preso questo perchè la differenza non si percepisce. Processore TOP
234,PRZYBYLO,Reviewed in Belgium on 28 August 2023,5,"Très puissant, par contre peut chauffer beaucoup si en charge 100%, un gros refroidissement liquide indispensable"
235,Moffa Roger,Reviewed in France on 26 May 2023,5,"Depuis 1984,fidèle a la marque Intel, jamais eut de problème. Ils est super puissant et les jeux sont super fluide, super confortable a utiliser. Un vrai délice grace a ce cpu. Faite comme pour tout les upgrade pc. Investisser un peu plus dans le cpu, il vous fera du bien et durera plus longtemps dans le temps. Cela vous coutera moins cher au final. Aucun regret sur cet achat."
236,Julián,Reviewed in Spain on 30 September 2023,5,"Lo compre a 580€, a ese precio está muy bien, a 650€ me lo pensaría"
237,Neolinga,Reviewed in Germany on 15 September 2023,5,Zuerst vorweg: Ich habe zuerst eine leere Warehaus Verpackung bekommen. Dh. Originalkarton aber ohne Inhalt. Habe direkt bei Amazon angerufen und es wurde eine Ersatzlieferung veranlasst. Hier Daumen hoch für den schnellen Support wobei ich bei Neuware eigl nie ein Warehaus Paket bekommen möchte :D Dieser Prozessor ist wirklich super schnell. Ich bin von einem 10700k gewechselt und sowohl das Rendering als auch so gut wie alle anderen Benchmarks werden bei weitem übertroffen. Ich kombiniere eine RTX 3090 und hab auch beim Gaming bisher keinerlei Dinge zum Meckern gefunden. Zum Kühlen verwende ich eine NZXT Elite AIO. Die erfüllt ihren Zweck und mit 3 Bildschirmen und Netflix im Hintergrund am Laufen sind wir bei knapp 38°C durchgängig. Übertakten werde ich ihn zwar nicht aber es ist ein 1000W Netzteil mit verbaut und er sitzt auf einem ASUS ROG STRIX HERO Z790 Mainboard.
238,Al,Reviewed in Spain on 22 August 2023,5,"Se puede ver cualquier reseñar Internet con los datos fiables, yo lo he montado y va como un tiro."
239,Antonio Lionello,Reviewed in Italy on 15 June 2023,5,Per me non va oltre i 62 gradi centigradi usando X-Plane 12 con tutto configurato Insane. In eidola la macchina rimane tra 35 e 40 persino la scheda video in OC in Simulazione non va oltre i 55
240,Jack,Reviewed in the United Kingdom on 20 October 2023,5,"Came in great condition, fragile box so never any damage and works like a dream that will definitely last me for years"
241,Maxime,Reviewed in France on 14 October 2023,5,"Colis bien arrivé et bien protégé. Après 3 mois d'utilisation aucun soucis, chauffe un peu mais aucun problème avec bon système de refroidissement. Je recommande"
242,Fedir,Reviewed in Italy on 14 October 2023,5,Abbinato insieme ad una scheda madre Z790 Maximus HERO e 32G DDR5 6000mhz (scheda grafica in arrivo) e devo dire che è super super veloce!
243,Ingars P.,Reviewed in the United Kingdom on 3 January 2024,5,epic
244,Sebastian Prag,Reviewed in Germany on 5 April 2023,5,"Vor kurzem hab ich mir eine RTX 4090 besorgt und musste mal gleich auf nen i9 13900k wechseln, spiele noch in WQHD aktuell, die CPU boostet meine Games Extrem, hab zurzeit nur mal Fallout 4 (Ultra gemodded mit ENB), Sims 4 (Sehr CPU hungrig) getestet, ungefähr 30-60fps mehr, unglaublich in der Kombination mit einer RTX 4090, hatte vorher einen i5 12600k, der hatte mich anscheinend etwas ausgebremst. (Klar bei UHD spielt die CPU eher weniger dann eine Rolle, aber für WQHD momentan optimal) Hatte vergessen ein BIOS Update zu machen für die 13th Gen für mein MSI Z690 A Pro Wi-fi, ging sehr flott mit einem USB Stick, falls jemand noch auf die 13th Gen wechselt unbedingt ein BIOS Update machen, ansonsten wird die CPU nicht erkannt und es kommt kein Bild :O Zur Kühlung verwende ich einen Luftkühler, Noctua NH-D15, kühlt optimal beim Gaming, beim Cinebench werden Temperaturen von 101° erreicht und genehmigte sich maximal 370Watt!! XD, anscheinend nach Recherche völlig normal, das PowerLimit muss ich noch auf 250Watt setzen, dann reicht es."
245,Dark-bear,Reviewed in France on 24 December 2023,5,Le TOP .
246,Lupu DanIonut,Reviewed in Spain on 14 September 2023,5,Ok
247,T.H,Reviewed in Germany on 9 December 2023,5,Habe den Prozessor an Black Friday für 499 erwerben können und wie gewohnt ging der Versand sehr schnell durch Amazon. Genialer Prozessor mit ordentlich Leistung und mit einer 420er AIO Kühlung auch unter Volllast im akzeptablen Temperaturbereich
248,Ralf Hotze,Reviewed in Germany on 24 February 2024,5,Sehr gut  immer wieder MfG: R.Hotze
249,Adam,Reviewed in Germany on 28 February 2024,5,👍
250,Diego,Reviewed in Italy on 10 December 2023,5,i9 13900k arrivato integro e nei tempi giusti.
251,Constantine,Reviewed in Germany on 5 December 2022,5,"A great modern CPU with beastly power, the13900K takes the best from Alder Lake and amplifies potential by a great margin! It adds more cores, larger cache, much faster memory and sky high frequencies. Really great multi-core scores and the performance results in gaming are fantastic which make the 13900K the world’s best gaming processor. The 13900k I am using produces an ""ok"" SP score of 99 on the ASUS Z790 Extreme but that doesn't mean it doesnt clock great . In my case just using AI tuning, the ""out of the box"" clocks I got were 6100ghz with 1.390v stable (both of these numbers will improve with custom overclocking). The temps are 34-39c idle and a max gaming temp in the area of 58-64c, those temps are with a Lian-Li Galahad 360 AIO cooler and TG kryonaut Extreme thermal paste. Total power consumption in every day usage and gaming never exceed 130 watt and total system power draw (Including a 4090) in everyday usage is around 140-145 watt (picture included on power supply maximum draw)."
252,Zugidor,Reviewed in Germany on 18 March 2023,5,"Best high end CPU for the money (as of time of writing this review, the 7950X3D is more expensive, not as widely available, and has strange gimmicks with Xbox Game Bar, so I avoided it). Despite all the news of it running extremely hot and hitting 300W, you can actually change this in your BIOS. On my Asus board, the default setting boosts it to ~310W for a short while causing 102°C on my 360mm Arctic AIO before dropping to something more reasonable. YOU CAN DISABLE THIS and enforce Intel stock 250W limits. Doing this led to no throttling and no crazy 100°C moments. This is not an inferno of a chip, your motherboard makes it one, so carefully check your BIOS settings if that bothers you! I'm happy that this chip does phenomenally in gaming and productivity both, so I can easily recommend it. (also, the packaging is pretty cool)"
253,Francesco,Reviewed in Italy on 13 July 2023,5,"Vengo da un 12900k, il processore come il suo predecessore appunto il 12900k è una bomba in assoluto....svetta su ogni fronte....il lato dissipazione invece è da valutare attentamente....scalda parecchio, valutate sempre dissipatori di fascia alta....sia ad aria che liquido...con queste temperature estive consiglio vivamente un undervolt da BIOS per placare la sete di potenza di sto mostro...per il resto,speriamo che le prossime generazioni di Intel affinino il processo produttivo per ridurre le temperature d'esercizio"
254,Laurent D.,Reviewed in France on 23 December 2022,5,"Je passe d'un i7-8086K à ce i9-13900K. Bon sang quelle différence ! C'est le flagship de la 13ème génération Intel, et ça envoie du lourd, du très lourd ! Je ne vais pas rentrer dans les détails techniques, mais sur une carte mère Asus Z690 mini ITX, avec 64Gb de RAM DDR5, une RTX 4080, dans un boîtier Cooler Master NR200P Max (oui, ça rentre sans problème), et 3 écrans 24"" 2560x1440 en surround pour une résolution monstrueuse de 7680x1440. Pas de réserve, tout à fond et ça dépasse allègrement les 100FPS dans tous les tests que j'ai mené actuellement. Je crois que j'ai la paix pour quelques années... 😁"
255,Kevan Blakey,Reviewed in the United Kingdom on 14 August 2023,5,First 1 that arrived was oddly dead on arrival but ordered a second and got it installed today. Can't believe how fast it is. It requires a fair amount of bios tinkering to get the voltage under control but once you get it into a more sane temperature range its a monster.
256,Alias,Reviewed in Italy on 22 September 2023,5,"Passo da un I7 2^generazione a questo, impossibile fare un paragone, troppa differenza. Spero solo sia duraturo come il mio precedente processore."
257,Andres belandria,Reviewed in Italy on 18 March 2023,5,Ho dovuto mandare indietro un ryzen 7950x essendo fans di Amd! ( temperature troppo elevate avvinato a un z73 kraken 360mm) preso questo 13900k temperature molto più ma molto più basse insieme a un Noctua NH15 non supera i 73 gradi in game.. quindi vi posso garantire che anche con un buon dissipatore ad aria questa bestia va domata. Cosa che con il ryzen 7950x non succedeva ne con aio ne con dissipatore ad aria. Consigliato al 100%
258,Iulian Danciu,Reviewed in Germany on 27 August 2023,5,"The best CPU you can get at the moment value-wise. Initially looking for the 13900KS, but switched to 13900K for the money value. I don't regret it. Very stable, very good at multitasking and gaming at the same time. Tops out all performance and stress tests. Paired with AIO Ryuo III cooling on Z790-E ROG motherboard."
259,M.G.,Reviewed in Germany on 11 December 2023,5,Wäre die A Klasse in der Formel 1. :-D
260,Federico Lucci,Reviewed in Italy on 25 January 2023,5,"Provengo da un i7 9700k e il salto prestazionale è davvero notevole. Dopo 4/5 anni fare un upgrade della cpu la ritengo una procedura utile e migliorativa nell'uso quotidiano. Questo processore offre miglioramenti in molti ambiti, sia gaming che editing video e etc... Il fatto che supporta sia DDR4 che DDR5, rende l'i9 13900k versatile anche per schede madri di generazione precedente e ""aiuta"" a risparmiare qualche soldo nell'aggiornare le ram. In conclusione trovo questa cpu molto performante e durevole nel tempo."
261,Alessandro,Reviewed in Italy on 7 September 2023,5,Il processore funziona e non mi sta dando problemi dopo due tre mesi di utilizzo con rendering molto pesanti
262,clysto,Reviewed in France on 17 August 2023,5,"Si vous achetez ce CPU, vous savez ce que vous achetez et ce dont vous avez besoin. Couplé a une 4090 et un AIO Artic LF 2 360 sur une z790 MSI TOMAHAWK, mes temperatures sont nickel en IDLE gaming ou rendu video."
263,Kuqezi🦅🇦🇱🇮🇹🦅 je ti,Reviewed in Italy on 17 July 2023,5,Ho comprato tutti i componenti qui ad Amazon per adesso sono molto soddisfatto degli acquisti che ho fatto il computer funziona molto bene fai il suo lavoro egregiamente acquisto raccomandato senz’altro
264,Hoose,Reviewed in the United Kingdom on 29 March 2023,5,"I upgraded to this from an I7-4790K and while i was pleased with this I am even more impressed with it once installed. Happy with it but I will note that it does get hotter than my previous I7, the i9 can be tamed with a decent (not over the top) AIO despite the media screaming its head off that this is a volcano."
265,Guglielmo,Reviewed in Italy on 19 August 2023,5,Perfetto per giocare e fare streaming. Controllato sia le temperature che gli assorbimento sono identici ad un i5 13600k.
266,Cliente Amazon,Reviewed in Italy on 15 September 2023,5,Processore con prestazioni elevate. Top di gamma Intel. OK
267,Zahid,Reviewed in the United Kingdom on 7 September 2023,5,"Used this for a self build PC, was easy to fit as had clear instructions. Good price on Amazon compared to other websites"
268,Nikolas Dolen,Reviewed in the United Kingdom on 22 January 2023,5,"Upgraded from 9900k to 13900k and I’m very happy with my decision. As much as I loved my 9900k, unfortunately it was dragging my RTX 4080 down and was getting bottlenecked. Keep in mind this is a HOT cpu though. I thought my 9900k was already hot but after installing 13900k, it’s definitely running about 10c hotter on my 360 AIO. I still haven’t touched the manual overclock as this cpu auto boosts to 5.5ghz"
269,Charlotte,Reviewed in the United Kingdom on 3 August 2023,5,The package came exactly as expected and the installation was painless. It holds up well with 3d modelling and rendering which is primarily what I use my computer for.
270,Vaseth,Reviewed in the United Kingdom on 4 July 2023,5,"A complete beast of a processor, with a 360 aio it idles around 30C in my Corsair 7000D airflow, don't listen to the rubbish about it running at 100C all the time, that only happens when benchmarking, as it destroys benchmarks"
271,Daniele,Reviewed in Italy on 29 August 2023,5,"Prodotto arrivato perfettamente, nei tempi stabiliti e integro."
272,Simone M.,Reviewed in Italy on 11 December 2022,5,"L'intel  Core i9-13900k è un potentissimo processore tuttavia, nonostante la maggiore efficienza generale, produce una gran quantità di calore quando è sotto carico, una quantità che è difficile da dissipare efficacemente. Forse (molto forse) un dissipatore a liquido, con un radiatore di non modeste dimensioni potrebbe tenergli testa ma, a mio parere Intel dovrebbe anche riconsiderare la progettazione degli IHS e il loro accoppiamento termico."
273,Ein Kunde aus Sinzheim bei Baden-Baden,Reviewed in Germany on 13 August 2023,5,"Richtiger Leistungsschub. Der i9 9900k hat in Lightroom für den Export 4:10 Minuten benötigt, der gleich Export hat mit dem i9 13900k 1:30 Minuten gedauert. Hat sich gelohnt."
274,Simon,Reviewed in France on 6 August 2023,5,Attention à bien choisir la CM et le bon refroidisseur avec ce processeur  !! Des 90 degré surprendre même avec un bon watercooling ! Pas fais pour tous le monde.
275,mohamed,Reviewed in Italy on 13 September 2023,5,ok
276,Conky,Reviewed in Germany on 28 June 2023,5,Geile CPU Leistung. Einbau war super. Temperatur ist sehr extrem gleich nach start 80-90 Grad. Nach Lüfter anpassen und CPU Drosselung von Watt und volting. Aber empfehle nicht an der Lüftung zu sparen
277,Robertino cinque,Reviewed in Italy on 17 August 2023,5,Ragazzi gira veramente veramente veramente forte!!
278,Marcello R,Reviewed in Italy on 16 August 2023,5,"Ottimo prodotto, spedizione veloce Ottimo venditore"
279,Tunahan,Reviewed in Germany on 11 October 2023,5,Kann mur weiter empfehlen
280,FoxImages,Reviewed in France on 2 June 2023,5,"Monté sur carte mère Gigabyte Z790 AERO G Fonctionne parfaitement ,même le Graphiques UHD Intel® 770 intégré (testé avant l'installation de la carte graphique) Refroidis avec Artic Freezer II 420 et pâte BeQuiet! DC2 installation facile du processeur Le prix est élevé"
281,Marvin Metz,Reviewed in Germany on 7 September 2023,5,"Intel könnte gerne wieder diese kleinen ""Intel Inside"" aufkleber beilegen."
282,Barbara,Reviewed in Italy on 23 April 2023,5,"Processore con prestazioni eccellenti, da abbinare ad un dissipatore a liquido per non avere problemi di temperatura e possibilmente a una piastra anti flessione"
283,Trooper,Reviewed in Germany on 9 February 2023,5,"intel shocked us all with this one! I am an AMD fan for sure but this CPU brought me back to the intel platform. This thing is amazing. Fast, cooler than rivals, and an amazing over-clocker for those who like to do so. I ran extremely demanding games and applications ... this thing was just cruising at 29C!! Highly recommended!!"
284,RLeu,Reviewed in Germany on 4 August 2023,5,Ist einwandfrei und wird kaum warm. Läuft über Nocuta NH-D15 Kühler bei 28 C° Sehr zu empfehlen......
285,nicola ascione,Reviewed in Italy on 13 August 2023,5,Ottimo
286,Exo,Reviewed in Germany on 28 December 2022,5,"40k ohne großes Übertakten oder Undervolten oder oder oder. Max Temperatur 83C, bei voller Auslastung. Dazu muss aber gesatz werden, dass die Kühlung ursprünglich für den 12900KS gebaut wurde, welcher ein echter Hitzkopf ist. Über die Leistung lässt sich hier, im Vergleich zum letzten besten von Intel, nur sagen:""Abgehängt ohne ende"" Auch beim Verbrauch usw. Hier ist Intel eine richtig gute CPU gelungen. Top."
287,Rino,Reviewed in Italy on 27 April 2023,5,OTTIMO PROCESSORE LO CONSIGLIO A TUTTI  QUELLI CHE PER OBBI O PER LAVORO ANNO LA PASSIONE PER I PC
288,Richard Rumbold,Reviewed in the United Kingdom on 2 August 2023,5,Very promp delivery impressed with the product
289,Pablo,Reviewed in Italy on 10 March 2023,5,"Stabilità, potenza e chi più ne ha più ne metta, abbinato a ram, mobo, scheda video, dischi top, non ha deluso le mie aspettative. Servizio amazon impeccabile."
290,Uladzimir,Reviewed in Germany on 9 September 2023,5,Everything is good
291,Maria Giovanna Porcheddu,Reviewed in Italy on 11 February 2023,5,Il top per il gaming. Abbastanza rapida la consegna (5 giorni) ma il prodotto arrivava dalla Florida. L'ho accoppiato ad un dissipatore Arctic Liquid Freezer II 360 A-RGB. Pienamente soddisfatto di questo acquisto.
292,Giuseppe,Reviewed in Italy on 25 January 2023,5,"Il prodotto è stupendo, dettagli curati anche nel packaging, venduti senza dissipazione da acquistare a parte, personalmente ho aggiunto un sistema a liquido, ma ci sono anche sistemi alternativi... In fine ottime prestazioni di calcolo"
293,Guts,Reviewed in Germany on 12 August 2023,5,Was soll man sagen: es leeebbbtttt!!!!
294,Tobias,Reviewed in Germany on 7 July 2023,5,Ich bin wirklich zufrieden mit dem Teil. So macht das Arbeiten wieder Spaß.
295,Andrea Bonacini,Reviewed in Italy on 10 May 2023,5,"Arrivato dagli USA in pochissimi giorni, scatola con cofanetto, imballo eccellente."
296,Salvo,Reviewed in Italy on 28 February 2023,5,"Lo comprato x sbaglio direi .. è troppo potente al punto di non sfruttarlo , compratevi un i7 questo è eccessivo giuro ❤️💁💪🏻"
297,Davide Perini,Reviewed in Italy on 16 November 2022,5,Il processore se usato con settaggi stock è un forno impossibile da reffreddare. Se downvoltano un pochino riesce ad essere più efficiente della concorrenza. Peccato che i socket Intel durino così poco costringendo a cambiare motherboard ad ogni upgrade.
298,I3o0M,Reviewed in Germany on 30 June 2023,5,"Habe von einem 9900k geupgradet und es nicht bereut, top CPU!"
299,DIABOLIK,Reviewed in Italy on 19 March 2023,5,una scheggia veramente velocissimo a scaldare non so non lo provato in overclock ma cmq e ottimo
300,chris,Reviewed in the United States on 24 September 2023,5,"The Intel Core i9-13900KF, the latest-gen gaming desktop processor, is nothing short of a powerhouse when it comes to delivering unparalleled performance for gamers and enthusiasts alike. With 24 cores (8 P-cores + 16 E-cores) and unlocked overclocking potential, it redefines what you can expect from a gaming processor. Performance (★★★★★): The Intel Core i9-13900KF is an absolute beast when it comes to performance. With its combination of P-cores for high single-threaded performance and E-cores for multi-threaded tasks, it effortlessly handles anything you throw at it. Whether you're gaming, streaming, or running resource-intensive applications, this processor delivers smooth and lag-free performance. Overclocking (★★★★★): If you're an overclocking enthusiast, this processor is a dream come true. Being unlocked, it provides you with the flexibility to push its limits further. With proper cooling and tweaking, you can extract even more performance, making it a top choice for those who love to fine-tune their system. Gaming (★★★★★): Gaming with the Intel Core i9-13900KF is a sublime experience. It excels in delivering high frame rates and low latency, ensuring you get the most out of your gaming sessions. It handles modern AAA titles with ease, and thanks to the E-cores, it can handle background tasks like streaming without breaking a sweat. Thermal Design (★★★★★): While this processor is a powerhouse, it's important to note that it can generate significant heat when pushed to its limits. To fully unleash its potential, investing in a high-quality cooling solution is essential. A well-cooled system will ensure the CPU operates at its peak performance without thermal throttling. Value for Money (★★★★☆): There's no denying that the Intel Core i9-13900KF comes with a premium price tag. However, for those who demand the absolute best in gaming and multitasking performance, it's worth every penny. It's an investment in a system that will remain relevant and powerful for years to come. Compatibility (★★★★☆): It's important to note that this processor requires a compatible LGA 1700 motherboard, which may necessitate a motherboard upgrade if you're coming from an older system. Additionally, it doesn't include integrated graphics, so a dedicated graphics card is a must. In conclusion, the Intel Core i9-13900KF is a game-changing gaming desktop processor that sets new standards in performance and overclocking capabilities. Its 24 cores, unlocked nature, and exceptional gaming prowess make it a top choice for gamers and enthusiasts who demand the best. While it comes at a premium price, the investment is justified by the unparalleled performance and future-proofing it offers. If you're looking to build the ultimate gaming rig, the Intel Core i9-13900KF should be at the top of your list."
301,Andy Chiem,Reviewed in Japan on 1 August 2023,5,"The Intel Core i9-13900KF is an absolute beast! From the moment I upgraded to this 13th generation CPU, everything has been running very smoothly. My DaVinci Resolve playback on 4K is now smooth with zero choppiness or freezing, a remarkable improvement compared to my old setup. I'm blown away by its speed and performance, making it a game-changer for my work and entertainment. Highly recommend this powerhouse CPU for anyone seeking top-notch performance! 💻🔥"
302,Guy,Reviewed in Canada on 24 April 2024,5,I have had to switch to AMD to get good CPU but it is never the same as an INTEL chip.  I have it with 64G (2 X 32) of G.SKILL Trident Z5 RGB 6400MHZ RAM on a Gigabyte Z790 AORUS ELITE AX Board.  Perfectly stable and overclock.
303,TOMAS JIMENEZ HERNANDEZ,Reviewed in Mexico on 14 September 2023,5,Es un procesador muy poderoso y se calienta por lo tanto vas a necesitar una buena refrigeración liquida así que no ahorres en la refrigeración de este procesador.
304,FERREIRA,Reviewed in Brazil on 15 April 2024,5,É muito veloz qdo vejo já processou eu nem me acostumei ainda com a velocidade e chegou antes da data de entrega.
